Reporter	Partner	Item	Element	Year	Unit	Value	Flag
Czech Republic	France	Cattle	Export Quantity	1994	Head	452	Official data
Czech Republic	France	Cattle	Export Quantity	1995	Head	304	Unofficial figure                                 
Czech Republic	France	Cattle	Export Quantity	1998	Head	9	Official data
Czech Republic	France	Cattle	Export Quantity	1999	Head	76	Official data
Czech Republic	France	Cattle	Export Quantity	2000	Head	76	Official data
Czech Republic	France	Cattle	Export Quantity	2001	Head	155	Official data
Czech Republic	France	Cattle	Export Quantity	2002	Head	103	Official data
Czech Republic	France	Cattle	Export Quantity	2004	Head	1178	Official data
Czech Republic	France	Cattle	Export Quantity	2005	Head	3397	Official data
Czech Republic	France	Cattle	Export Quantity	2006	Head	3723	Official data
Czech Republic	France	Cattle	Export Quantity	2007	Head	5880	Unofficial figure                                 
Czech Republic	France	Cattle	Export Quantity	2008	Head	6459	Official data
Czech Republic	France	Cattle	Export Quantity	2009	Head	5665	Official data
Czech Republic	France	Cattle	Export Value	1993	1000 US$	141	Official data
Czech Republic	France	Cattle	Export Value	1994	1000 US$	233	Official data
Czech Republic	France	Cattle	Export Value	1995	1000 US$	158	Official data
Czech Republic	France	Cattle	Export Value	1998	1000 US$	3	Official data
Czech Republic	France	Cattle	Export Value	1999	1000 US$	35	Official data
Czech Republic	France	Cattle	Export Value	2000	1000 US$	22	Official data
Czech Republic	France	Cattle	Export Value	2001	1000 US$	24	Official data
Czech Republic	France	Cattle	Export Value	2002	1000 US$	9	Official data
Czech Republic	France	Cattle	Export Value	2004	1000 US$	913	Official data
Czech Republic	France	Cattle	Export Value	2005	1000 US$	2346	Official data
Czech Republic	France	Cattle	Export Value	2006	1000 US$	2392	Official data
Czech Republic	France	Cattle	Export Value	2007	1000 US$	3649	Official data
Czech Republic	France	Cattle	Export Value	2008	1000 US$	3702	Official data
Czech Republic	France	Cattle	Export Value	2009	1000 US$	1976	Official data
Czech Republic	Germany	Cattle	Import Quantity	1993	Head	1270	Official data
Czech Republic	Germany	Cattle	Import Quantity	1994	Head	2666	Official data
Czech Republic	Germany	Cattle	Import Quantity	1995	Head	4585	Official data
Czech Republic	Germany	Cattle	Import Quantity	1996	Head	3060	Official data
Czech Republic	Germany	Cattle	Import Quantity	1997	Head	631	Official data
Czech Republic	Germany	Cattle	Import Quantity	1998	Head	218	Official data
Czech Republic	Germany	Cattle	Import Quantity	1999	Head	104	Official data
Czech Republic	Germany	Cattle	Import Quantity	2000	Head	262	Official data
Czech Republic	Germany	Cattle	Import Quantity	2001	Head	5	Official data
Czech Republic	Germany	Cattle	Import Quantity	2002	Head	97	Official data
Czech Republic	Germany	Cattle	Import Quantity	2003	Head	1227	Official data
Czech Republic	Germany	Cattle	Import Quantity	2004	Head	106	Official data
Czech Republic	Germany	Cattle	Import Quantity	2005	Head	810	Official data
Czech Republic	Germany	Cattle	Import Quantity	2006	Head	227	Official data
Czech Republic	Canada	Cattle	Import Quantity	1994	Head	150	Official data
Czech Republic	Canada	Cattle	Import Quantity	1995	Head	400	Official data
Czech Republic	Canada	Cattle	Import Quantity	1996	Head	168	Official data
Czech Republic	Canada	Cattle	Import Quantity	1997	Head	10	Official data
Czech Republic	Canada	Cattle	Import Quantity	1998	Head	1	Official data
Czech Republic	Canada	Cattle	Import Value	1993	1000 US$	675	Official data
Czech Republic	Canada	Cattle	Import Value	1994	1000 US$	491	Official data
Czech Republic	Canada	Cattle	Import Value	1995	1000 US$	1663	Official data
Czech Republic	Canada	Cattle	Import Value	1996	1000 US$	638	Official data
Czech Republic	Canada	Cattle	Import Value	1997	1000 US$	42	Official data
Czech Republic	Canada	Cattle	Import Value	1998	1000 US$	11	Official data
Czech Republic	Costa Rica	Cattle	Export Quantity	1993	Head	72	Official data
Czech Republic	Costa Rica	Cattle	Export Quantity	1994	Head	523	Official data
Czech Republic	Costa Rica	Cattle	Export Quantity	1997	Head	54	Official data
Czech Republic	Costa Rica	Cattle	Export Quantity	1999	Head	80	Official data
Czech Republic	Costa Rica	Cattle	Export Value	1993	1000 US$	28	Official data
Czech Republic	Costa Rica	Cattle	Export Value	1994	1000 US$	158	Official data
Czech Republic	Costa Rica	Cattle	Export Value	1997	1000 US$	13	Official data
Czech Republic	Costa Rica	Cattle	Export Value	1999	1000 US$	25	Official data
Czech Republic	Estonia	Cattle	Import Quantity	1993	Head	98	Official data
Czech Republic	Estonia	Cattle	Import Quantity	2006	Head	29	Official data
Czech Republic	Estonia	Cattle	Import Value	1993	1000 US$	23	Official data
Czech Republic	Estonia	Cattle	Import Value	2006	1000 US$	22	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Quantity	1993	Head	1161	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Quantity	1994	Head	2229	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Quantity	1995	Head	477	Unofficial figure                                 
Czech Republic	Bosnia and Herzegovina	Cattle	Export Quantity	1996	Head	1686	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Quantity	1997	Head	499	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Quantity	1998	Head	2287	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Quantity	1999	Head	1093	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Quantity	2000	Head	838	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Quantity	2001	Head	1277	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Quantity	2002	Head	4040	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Quantity	2003	Head	3989	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Quantity	2004	Head	1571	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Quantity	2005	Head	911	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Quantity	2006	Head	830	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Quantity	2007	Head	587	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Quantity	2008	Head	4187	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Quantity	2009	Head	2203	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Value	1993	1000 US$	397	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Value	1994	1000 US$	728	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Value	1995	1000 US$	195	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Value	1996	1000 US$	1576	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Value	1997	1000 US$	290	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Value	1998	1000 US$	1375	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Value	1999	1000 US$	605	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Value	2000	1000 US$	431	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Value	2001	1000 US$	548	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Value	2002	1000 US$	1628	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Value	2003	1000 US$	2099	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Value	2004	1000 US$	1194	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Value	2005	1000 US$	951	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Value	2006	1000 US$	972	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Value	2007	1000 US$	893	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Value	2008	1000 US$	3877	Official data
Czech Republic	Bosnia and Herzegovina	Cattle	Export Value	2009	1000 US$	1929	Official data
Czech Republic	Hungary	Cattle	Import Quantity	1996	Head	87	Official data
Czech Republic	Hungary	Cattle	Import Quantity	2002	Head	4	Official data
Czech Republic	Hungary	Cattle	Import Quantity	2003	Head	22	Official data
Czech Republic	Hungary	Cattle	Import Quantity	2004	Head	1	Official data
Czech Republic	Hungary	Cattle	Import Value	1996	1000 US$	70	Official data
Czech Republic	Hungary	Cattle	Import Value	2002	1000 US$	7	Official data
Czech Republic	Hungary	Cattle	Import Value	2003	1000 US$	62	Official data
Czech Republic	Hungary	Cattle	Import Value	2004	1000 US$	5	Official data
Czech Republic	Hungary	Cattle	Export Quantity	1993	Head	1397	Official data
Czech Republic	Hungary	Cattle	Export Quantity	1994	Head	795	Official data
Czech Republic	Hungary	Cattle	Export Quantity	1996	Head	3	Official data
Czech Republic	Hungary	Cattle	Export Quantity	1997	Head	2529	Official data
Czech Republic	Hungary	Cattle	Export Quantity	1999	Head	1432	Official data
Czech Republic	Hungary	Cattle	Export Quantity	2000	Head	439	Official data
Czech Republic	Hungary	Cattle	Export Quantity	2001	Head	1635	Official data
Czech Republic	Hungary	Cattle	Export Quantity	2002	Head	5964	Official data
Czech Republic	Hungary	Cattle	Export Quantity	2003	Head	12475	Official data
Czech Republic	Hungary	Cattle	Export Quantity	2004	Head	7585	Official data
Czech Republic	Hungary	Cattle	Export Quantity	2005	Head	6843	Official data
Czech Republic	Hungary	Cattle	Export Quantity	2006	Head	7493	Official data
Czech Republic	Hungary	Cattle	Export Quantity	2007	Head	3034	Official data
Czech Republic	Hungary	Cattle	Export Quantity	2008	Head	2642	Official data
Czech Republic	Hungary	Cattle	Export Quantity	2009	Head	1579	Official data
Czech Republic	Hungary	Cattle	Export Value	1993	1000 US$	438	Official data
Czech Republic	Hungary	Cattle	Export Value	1994	1000 US$	286	Official data
Czech Republic	Hungary	Cattle	Export Value	1996	1000 US$	17	Official data
Czech Republic	Hungary	Cattle	Export Value	1997	1000 US$	782	Official data
Czech Republic	Hungary	Cattle	Export Value	1999	1000 US$	559	Official data
Czech Republic	Hungary	Cattle	Export Value	2000	1000 US$	117	Official data
Czech Republic	Hungary	Cattle	Export Value	2001	1000 US$	523	Official data
Czech Republic	Hungary	Cattle	Export Value	2002	1000 US$	1481	Official data
Czech Republic	Hungary	Cattle	Export Value	2003	1000 US$	2602	Official data
Czech Republic	Germany	Cattle	Import Quantity	2007	Head	244	Unofficial figure                                 
Czech Republic	Germany	Cattle	Import Quantity	2008	Head	424	Official data
Czech Republic	Germany	Cattle	Import Quantity	2009	Head	147	Official data
Czech Republic	Germany	Cattle	Import Value	1993	1000 US$	1357	Official data
Czech Republic	Germany	Cattle	Import Value	1994	1000 US$	3552	Official data
Czech Republic	Germany	Cattle	Import Value	1995	1000 US$	6922	Official data
Czech Republic	Germany	Cattle	Import Value	1996	1000 US$	2837	Official data
Czech Republic	Germany	Cattle	Import Value	1997	1000 US$	773	Official data
Czech Republic	Germany	Cattle	Import Value	1998	1000 US$	207	Official data
Czech Republic	Germany	Cattle	Import Value	1999	1000 US$	111	Official data
Czech Republic	Germany	Cattle	Import Value	2000	1000 US$	301	Official data
Czech Republic	Germany	Cattle	Import Value	2001	1000 US$	1	Official data
Czech Republic	Germany	Cattle	Import Value	2002	1000 US$	28	Official data
Czech Republic	Germany	Cattle	Import Value	2003	1000 US$	80	Official data
Czech Republic	Germany	Cattle	Import Value	2004	1000 US$	523	Official data
Czech Republic	Germany	Cattle	Import Value	2005	1000 US$	1119	Official data
Czech Republic	Germany	Cattle	Import Value	2006	1000 US$	372	Official data
Czech Republic	Germany	Cattle	Import Value	2007	1000 US$	641	Official data
Czech Republic	Germany	Cattle	Import Value	2008	1000 US$	1235	Official data
Czech Republic	Germany	Cattle	Import Value	2009	1000 US$	324	Official data
Czech Republic	Germany	Cattle	Export Quantity	1993	Head	38334	Official data
Czech Republic	Germany	Cattle	Export Quantity	1994	Head	42797	Official data
Czech Republic	Germany	Cattle	Export Quantity	1995	Head	36151	Unofficial figure                                 
Czech Republic	Germany	Cattle	Export Quantity	1996	Head	34811	Official data
Czech Republic	Germany	Cattle	Export Quantity	1997	Head	28068	Official data
Czech Republic	Germany	Cattle	Export Quantity	1998	Head	22965	Official data
Czech Republic	Germany	Cattle	Export Quantity	1999	Head	20156	Official data
Czech Republic	Germany	Cattle	Export Quantity	2000	Head	14634	Official data
Czech Republic	Germany	Cattle	Export Quantity	2001	Head	13661	Official data
Czech Republic	Germany	Cattle	Export Quantity	2002	Head	12763	Official data
Czech Republic	Germany	Cattle	Export Quantity	2003	Head	12758	Official data
Czech Republic	Germany	Cattle	Export Quantity	2004	Head	11971	Official data
Czech Republic	Germany	Cattle	Export Quantity	2005	Head	34900	Official data
Czech Republic	Germany	Cattle	Export Quantity	2006	Head	22359	Official data
Czech Republic	Germany	Cattle	Export Quantity	2007	Head	20779	Official data
Czech Republic	Germany	Cattle	Export Quantity	2008	Head	19249	Official data
Czech Republic	Germany	Cattle	Export Quantity	2009	Head	14595	Official data
Czech Republic	Germany	Cattle	Export Value	1993	1000 US$	20118	Official data
Czech Republic	Germany	Cattle	Export Value	1994	1000 US$	23390	Official data
Czech Republic	Germany	Cattle	Export Value	1995	1000 US$	19996	Official data
Czech Republic	Germany	Cattle	Export Value	1996	1000 US$	6561	Official data
Czech Republic	Germany	Cattle	Export Value	1997	1000 US$	8935	Official data
Czech Republic	Germany	Cattle	Export Value	1998	1000 US$	9062	Official data
Czech Republic	Germany	Cattle	Export Value	1999	1000 US$	6675	Official data
Czech Republic	Germany	Cattle	Export Value	2000	1000 US$	4116	Official data
Czech Republic	Hungary	Cattle	Export Value	2004	1000 US$	3599	Official data
Czech Republic	Hungary	Cattle	Export Value	2005	1000 US$	3701	Official data
Czech Republic	Hungary	Cattle	Export Value	2006	1000 US$	5547	Official data
Czech Republic	Hungary	Cattle	Export Value	2007	1000 US$	1794	Official data
Czech Republic	Hungary	Cattle	Export Value	2008	1000 US$	1742	Official data
Czech Republic	Hungary	Cattle	Export Value	2009	1000 US$	754	Official data
Czech Republic	Croatia	Cattle	Export Quantity	1993	Head	346	Official data
Czech Republic	Croatia	Cattle	Export Quantity	1994	Head	6616	Official data
Czech Republic	Croatia	Cattle	Export Quantity	1995	Head	3650	Unofficial figure                                 
Czech Republic	Croatia	Cattle	Export Quantity	1996	Head	8516	Official data
Czech Republic	Croatia	Cattle	Export Quantity	1997	Head	16592	Official data
Czech Republic	Croatia	Cattle	Export Quantity	1998	Head	14054	Official data
Czech Republic	Croatia	Cattle	Export Quantity	1999	Head	10344	Official data
Czech Republic	Croatia	Cattle	Export Quantity	2000	Head	8228	Official data
Czech Republic	Croatia	Cattle	Export Quantity	2001	Head	576	Official data
Czech Republic	Croatia	Cattle	Export Quantity	2004	Head	77	Official data
Czech Republic	Croatia	Cattle	Export Quantity	2005	Head	3377	Official data
Czech Republic	Croatia	Cattle	Export Quantity	2006	Head	3813	Official data
Czech Republic	Croatia	Cattle	Export Quantity	2007	Head	21638	Unofficial figure                                 
Czech Republic	Croatia	Cattle	Export Quantity	2008	Head	14637	Official data
Czech Republic	Croatia	Cattle	Export Quantity	2009	Head	21499	Official data
Czech Republic	Croatia	Cattle	Export Value	1993	1000 US$	104	Official data
Czech Republic	Croatia	Cattle	Export Value	1994	1000 US$	2572	Official data
Czech Republic	Croatia	Cattle	Export Value	1995	1000 US$	1799	Official data
Czech Republic	Croatia	Cattle	Export Value	1996	1000 US$	3187	Official data
Czech Republic	Croatia	Cattle	Export Value	1997	1000 US$	5466	Official data
Czech Republic	Croatia	Cattle	Export Value	1998	1000 US$	5398	Official data
Czech Republic	Croatia	Cattle	Export Value	1999	1000 US$	3449	Official data
